azonosító	vendégazonosító	menüazonosító	dátum	desszert	érkezés	távozás
2525	139	C	2020.10.13	0	13:40:32	13:55:26
2526	35	C	2020.10.21	1	12:37:03	12:51:16
2527	127	B	2020.10.12	0	12:08:58	12:22:28
2528	37	A	2020.10.22	0	12:10:28	12:24:15
2529	11	A	2020.10.21	1	13:40:43	13:53:57
2530	42	C	2020.10.09	1	13:26:40	13:40:51
2531	166	C	2020.10.26	1	13:19:21	13:34:27
2532	53	A	2020.10.15	0	13:45:44	13:57:51
2533	11	B	2020.10.01	1	13:18:35	13:32:04
2534	8	B	2020.10.19	1	13:00:05	13:15:10
2535	4	D	2020.10.19	0	13:42:23	13:58:01
2536	139	C	2020.10.08	0	13:25:59	13:39:48
2537	135	A	2020.10.08	1	13:21:05	13:36:57
2538	114	C	2020.10.15	1	13:42:53	13:55:06
2539	53	B	2020.10.29	1	13:27:37	13:43:20
2540	13	B	2020.10.20	1	13:18:05	13:33:09
2541	182	B	2020.10.12	1	12:11:08	12:25:10
2542	177	C	2020.10.09	1	13:51:52	14:07:09
2543	186	B	2020.10.09	0	12:14:01	12:28:40
2544	43	A	2020.10.08	1	12:50:59	13:04:00
2545	86	A	2020.10.28	1	12:46:18	12:59:22
2546	126	D	2020.10.21	1	13:19:26	13:32:07
2547	157	D	2020.10.02	0	13:17:32	13:33:11
2548	192	A	2020.10.22	1	13:34:15	13:47:55
2549	70	C	2020.10.19	1	13:11:43	13:24:34
2550	109	A	2020.10.08	1	13:09:28	13:23:21
2551	87	A	2020.10.14	0	12:28:07	12:41:20
2552	175	A	2020.10.28	1	13:38:23	13:52:54
2553	74	C	2020.10.27	0	13:32:35	13:47:55
2554	35	C	2020.10.30	1	12:25:08	12:37:37
2555	41	C	2020.10.21	1	14:20:41	14:34:50
2556	151	B	2020.10.07	0	12:52:18	13:06:41
2557	70	B	2020.10.06	0	12:43:13	12:57:25
2558	32	A	2020.10.29	1	11:52:15	12:05:38
2559	171	B	2020.10.13	1	14:15:13	14:28:11
2560	28	B	2020.10.27	0	13:09:14	13:24:21
2561	112	A	2020.10.27	0	12:57:51	13:13:14
2562	171	A	2020.10.19	0	14:26:45	14:40:59
2563	68	B	2020.10.14	1	13:58:50	14:14:50
2564	58	B	2020.10.06	1	12:55:18	13:07:57
2565	186	B	2020.10.02	1	12:35:02	12:49:46
2566	142	C	2020.10.21	0	12:33:45	12:48:30
2567	147	B	2020.10.01	0	12:06:22	12:20:27
2568	66	A	2020.10.30	0	13:00:22	13:14:38
2569	173	C	2020.10.26	1	13:25:51	13:39:14
2570	40	B	2020.10.28	0	11:54:36	12:07:23
2571	165	A	2020.10.01	0	14:01:36	14:15:26
2572	178	C	2020.10.07	0	12:53:15	13:05:16
2573	31	A	2020.10.20	0	13:24:10	13:36:54
2574	176	A	2020.10.22	1	13:05:09	13:21:08
2575	180	A	2020.10.12	0	12:54:39	13:10:07
2576	79	B	2020.10.02	0	12:46:18	12:58:30
2577	55	D	2020.10.29	0	13:33:12	13:46:40
2578	36	D	2020.10.12	1	13:48:11	14:02:27
2579	94	B	2020.10.08	0	13:02:33	13:17:50
2580	190	C	2020.10.20	0	12:50:44	13:05:25
2581	77	B	2020.10.05	0	12:52:55	13:05:58
2582	129	A	2020.10.27	0	12:34:37	12:50:16
2583	140	A	2020.10.28	0	13:41:10	13:55:26
2584	89	D	2020.10.14	0	12:43:07	12:58:10
2585	56	C	2020.10.20	0	13:31:44	13:45:13
2586	195	B	2020.10.09	1	12:15:54	12:28:19
2587	76	A	2020.10.28	1	12:34:19	12:47:10
2588	85	A	2020.10.09	1	13:11:41	13:25:57
2589	152	A	2020.10.29	0	13:48:27	14:03:43
2590	109	C	2020.10.09	1	12:34:44	12:49:21
2591	117	C	2020.10.22	1	13:01:39	13:17:07
2592	165	C	2020.10.21	0	13:52:14	14:04:52
2593	185	B	2020.10.08	1	13:01:10	13:16:28
2594	24	B	2020.10.21	1	12:52:02	13:04:07
2595	191	C	2020.10.09	0	11:51:50	12:05:17
2596	90	B	2020.10.21	1	11:37:42	11:50:29
2597	98	A	2020.10.15	1	12:32:10	12:44:31
2598	124	B	2020.10.08	0	13:13:10	13:27:13
2599	53	B	2020.10.05	0	13:35:51	13:50:02
2600	89	D	2020.10.13	0	12:44:55	13:00:23
2601	35	B	2020.10.27	1	12:20:22	12:33:03
2602	64	A	2020.10.15	1	12:53:38	13:09:02
2603	44	C	2020.10.28	0	12:20:06	12:32:23
2604	11	B	2020.10.06	1	13:21:07	13:33:29
2605	30	D	2020.10.07	1	13:47:12	14:01:37
2606	7	A	2020.10.16	0	12:58:57	13:13:57
2607	177	A	2020.10.06	0	13:42:45	13:57:39
2608	99	C	2020.10.29	1	14:04:12	14:17:00
2609	91	C	2020.10.08	1	13:41:42	13:57:06
2610	155	B	2020.10.14	1	13:25:09	13:41:10
2611	114	B	2020.10.06	0	13:35:42	13:50:09
2612	16	C	2020.10.09	0	13:06:12	13:19:35
2613	193	B	2020.10.12	0	12:55:46	13:09:23
2614	92	B	2020.10.21	0	12:23:31	12:36:00
2615	74	A	2020.10.29	1	13:17:14	13:30:33
2616	172	C	2020.10.09	1	11:53:18	12:06:39
2617	129	A	2020.10.22	0	12:25:41	12:39:14
2618	6	B	2020.10.19	1	13:53:29	14:06:01
2619	91	B	2020.10.12	0	13:38:38	13:52:44
2620	87	C	2020.10.19	0	11:35:49	11:51:26
2621	34	C	2020.10.12	1	12:53:18	13:08:03
2622	81	C	2020.10.19	0	13:22:02	13:34:44
2623	139	C	2020.10.05	1	13:08:30	13:21:25
2624	164	D	2020.10.21	0	12:13:47	12:26:05
2625	146	C	2020.10.29	1	11:32:41	11:45:56
2626	40	A	2020.10.09	1	11:39:39	11:53:45
2627	158	C	2020.10.05	1	13:00:22	13:15:13
2628	176	C	2020.10.14	1	12:59:16	13:12:00
2629	90	C	2020.10.08	0	11:46:44	12:01:24
2630	171	C	2020.10.02	0	13:54:33	14:08:56
2631	89	D	2020.10.21	1	13:12:14	13:25:50
2632	102	B	2020.10.29	1	12:18:57	12:34:20
2633	192	B	2020.10.13	1	13:22:20	13:37:02
2634	62	A	2020.10.05	0	12:16:03	12:30:35
2635	174	C	2020.10.22	0	13:28:55	13:41:49
2636	30	D	2020.10.08	1	13:33:45	13:46:06
2637	84	C	2020.10.16	1	12:37:42	12:50:23
2638	192	B	2020.10.15	1	13:30:14	13:43:32
2639	5	C	2020.10.08	1	12:42:19	12:58:00
2640	46	B	2020.10.28	1	13:18:11	13:32:17
2641	114	A	2020.10.07	1	13:29:28	13:41:52
2642	18	C	2020.10.19	0	12:58:30	13:13:11
2643	185	C	2020.10.07	0	12:26:29	12:38:59
2644	8	D	2020.10.06	0	13:19:13	13:34:22
2645	131	C	2020.10.27	0	13:40:00	13:53:23
2646	71	A	2020.10.26	0	13:27:08	13:40:48
2647	132	C	2020.10.12	1	12:18:51	12:32:09
2648	92	C	2020.10.14	1	12:49:22	13:04:14
2649	102	D	2020.10.14	1	12:45:01	12:59:24
2650	18	C	2020.10.01	0	13:03:15	13:18:50
2651	106	B	2020.10.08	0	13:26:33	13:42:13
2652	73	B	2020.10.09	0	13:02:23	13:17:10
2653	97	B	2020.10.26	1	13:03:57	13:18:35
2654	167	A	2020.10.01	1	14:09:11	14:25:15
2655	137	C	2020.10.29	0	12:37:23	12:53:14
2656	14	B	2020.10.01	1	13:37:57	13:51:45
2657	102	B	2020.10.27	1	12:37:32	12:51:11
2658	96	B	2020.10.16	1	13:27:46	13:42:08
2659	80	B	2020.10.06	0	13:43:00	13:57:58
2660	170	A	2020.10.05	0	12:42:06	12:54:48
2661	105	B	2020.10.27	1	13:31:45	13:47:08
2662	183	B	2020.10.28	0	12:37:18	12:49:39
2663	125	A	2020.10.22	1	13:08:24	13:21:14
2664	197	D	2020.10.07	1	13:35:21	13:49:35
2665	60	B	2020.10.30	0	11:55:04	12:07:19
2666	157	D	2020.10.22	0	13:10:48	13:25:37
2667	134	B	2020.10.09	0	13:24:29	13:38:37
2668	178	C	2020.10.30	0	12:38:13	12:53:59
2669	144	C	2020.10.06	0	12:42:10	12:57:29
2670	99	B	2020.10.08	0	13:29:13	13:41:33
2671	60	A	2020.10.12	1	11:38:29	11:51:47
2672	188	C	2020.10.26	0	12:16:44	12:29:06
2673	16	C	2020.10.13	1	12:52:45	13:06:52
2674	107	A	2020.10.08	1	13:25:01	13:39:17
2675	155	C	2020.10.28	0	13:24:50	13:38:54
2676	150	B	2020.10.06	1	14:01:05	14:16:57
2677	140	A	2020.10.20	0	13:25:14	13:40:54
2678	119	D	2020.10.27	1	13:36:05	13:50:11
2679	90	B	2020.10.28	0	11:44:46	11:59:28
2680	9	A	2020.10.16	0	13:47:39	14:00:52
2681	20	B	2020.10.19	1	13:09:16	13:21:58
2682	104	B	2020.10.16	1	12:13:35	12:25:52
2683	186	A	2020.10.08	1	12:20:51	12:33:45
2684	70	B	2020.10.08	1	12:32:29	12:47:33
2685	180	B	2020.10.07	1	12:05:27	12:17:46
2686	134	C	2020.10.20	1	13:12:42	13:26:10
2687	172	A	2020.10.20	1	11:42:54	11:55:13
2688	160	D	2020.10.14	0	12:03:19	12:17:32
2689	146	A	2020.10.08	0	12:01:08	12:14:31
2690	182	A	2020.10.02	1	11:56:51	12:11:04
2691	102	D	2020.10.26	0	12:29:09	12:42:07
2692	35	C	2020.10.08	1	13:17:36	13:33:01
2693	94	C	2020.10.07	1	12:53:51	13:06:45
2694	157	D	2020.10.12	0	12:50:51	13:06:05
2695	113	B	2020.10.22	1	12:42:58	12:58:20
2696	51	A	2020.10.05	1	13:58:30	14:10:39
2697	131	A	2020.10.02	1	13:21:01	13:34:42
2698	33	B	2020.10.22	1	13:15:39	13:28:37
2699	96	A	2020.10.30	0	13:14:36	13:27:37
2700	43	B	2020.10.21	1	13:13:08	13:28:16
2701	34	A	2020.10.16	0	12:50:46	13:03:59
2702	102	D	2020.10.07	0	12:30:55	12:44:18
2703	195	B	2020.10.16	1	12:44:04	12:57:47
2704	39	A	2020.10.09	1	14:22:04	14:34:48
2705	8	D	2020.10.15	0	13:29:27	13:44:14
2706	134	B	2020.10.14	1	13:08:31	13:23:51
2707	63	D	2020.10.19	1	13:33:21	13:49:20
2708	121	A	2020.10.28	0	13:41:11	13:53:13
2709	78	C	2020.10.28	0	12:42:31	12:57:41
2710	48	B	2020.10.13	0	11:39:05	11:52:13
2711	64	A	2020.10.21	0	13:04:52	13:18:40
2712	111	C	2020.10.29	0	12:48:25	13:02:18
2713	94	A	2020.10.27	0	12:55:44	13:09:49
2714	175	C	2020.10.08	0	13:25:59	13:39:36
2715	65	A	2020.10.21	1	13:32:15	13:45:15
2716	121	A	2020.10.15	0	13:55:36	14:09:14
2717	134	A	2020.10.22	0	13:08:45	13:24:06
2718	105	C	2020.10.08	0	13:16:17	13:29:14
2719	173	C	2020.10.08	1	13:23:17	13:37:59
2720	64	C	2020.10.08	0	12:53:21	13:08:47
2721	125	C	2020.10.28	1	12:29:46	12:41:54
2722	163	A	2020.10.07	0	13:14:18	13:29:11
2723	118	C	2020.10.19	1	13:00:59	13:13:56
2724	47	B	2020.10.30	1	13:00:08	13:13:55
2725	177	A	2020.10.05	0	13:29:06	13:41:27
2726	28	B	2020.10.12	0	13:07:41	13:21:35
2727	56	A	2020.10.07	1	13:03:54	13:16:46
2728	92	B	2020.10.08	0	12:25:23	12:40:29
2729	58	C	2020.10.14	0	12:34:53	12:49:44
2730	126	D	2020.10.30	0	13:43:26	13:57:09
2731	115	C	2020.10.08	0	12:25:19	12:38:53
2732	99	C	2020.10.19	0	13:31:50	13:47:45
2733	36	D	2020.10.09	0	14:03:58	14:17:46
2734	31	A	2020.10.27	1	13:21:23	13:36:50
2735	141	B	2020.10.08	0	13:29:47	13:43:12
2736	71	B	2020.10.19	0	13:01:13	13:16:30
2737	17	D	2020.10.22	0	13:07:53	13:20:24
2738	135	A	2020.10.12	1	13:34:53	13:49:40
2739	33	A	2020.10.26	1	13:31:41	13:45:30
2740	76	A	2020.10.08	0	12:28:28	12:42:02
2741	54	A	2020.10.19	0	13:12:53	13:27:21
2742	159	B	2020.10.28	0	13:02:03	13:15:56
2743	185	B	2020.10.09	1	12:56:06	13:10:38
2744	144	B	2020.10.30	1	13:17:07	13:31:50
2745	45	A	2020.10.20	1	12:56:17	13:12:11
2746	95	C	2020.10.21	1	12:55:34	13:09:09
2747	66	C	2020.10.08	0	13:14:21	13:27:27
2748	84	A	2020.10.15	0	12:01:29	12:14:11
2749	23	B	2020.10.16	1	13:14:19	13:27:16
2750	192	B	2020.10.06	1	13:24:59	13:38:16
2751	197	C	2020.10.29	1	13:43:53	13:57:42
2752	76	C	2020.10.19	1	12:40:06	12:54:02
2753	165	A	2020.10.28	0	13:39:36	13:53:44
2754	130	A	2020.10.13	1	13:48:46	14:01:48
2755	153	A	2020.10.28	1	12:51:05	13:05:39
2756	166	A	2020.10.07	0	13:50:50	14:05:38
2757	62	B	2020.10.19	1	12:10:03	12:22:58
2758	196	A	2020.10.29	0	13:47:01	14:02:21
2759	114	A	2020.10.09	0	13:35:14	13:49:55
2760	37	C	2020.10.06	1	12:33:28	12:46:08
2761	52	A	2020.10.05	0	13:49:17	14:03:37
2762	160	D	2020.10.02	1	11:45:52	12:01:00
2763	133	C	2020.10.02	1	11:32:10	11:46:12
2764	160	D	2020.10.05	1	12:04:54	12:19:54
2765	167	B	2020.10.22	0	13:55:14	14:09:41
2766	113	B	2020.10.21	0	13:15:53	13:30:06
2767	178	A	2020.10.15	1	12:19:49	12:32:14
2768	96	B	2020.10.22	1	12:45:23	12:59:47
2769	154	B	2020.10.20	1	13:47:57	14:00:00
2770	193	C	2020.10.20	0	13:06:59	13:19:28
2771	89	D	2020.10.09	0	12:45:42	12:57:58
2772	54	C	2020.10.30	0	13:34:19	13:46:50
2773	150	C	2020.10.16	0	14:00:28	14:15:48
2774	102	D	2020.10.22	0	12:17:39	12:30:03
2775	50	B	2020.10.21	0	13:40:24	13:56:13
2776	158	B	2020.10.21	0	13:14:12	13:29:06
2777	74	A	2020.10.07	0	13:38:31	13:53:33
2778	42	B	2020.10.05	1	13:06:55	13:20:57
2779	2	A	2020.10.28	1	11:58:54	12:11:55
2780	35	B	2020.10.05	1	12:16:23	12:28:35
2781	52	B	2020.10.22	1	13:17:11	13:31:36
2782	155	A	2020.10.26	0	13:37:15	13:50:48
2783	5	A	2020.10.09	0	12:36:55	12:49:07
2784	137	B	2020.10.06	1	13:02:53	13:16:13
2785	106	C	2020.10.28	0	13:48:38	14:00:51
2786	118	A	2020.10.26	0	12:47:27	13:00:43
2787	160	D	2020.10.15	0	12:48:18	13:03:52
2788	147	C	2020.10.20	0	12:38:44	12:52:20
2789	45	B	2020.10.08	1	12:52:53	13:06:33
2790	123	C	2020.10.26	0	13:14:08	13:26:25
2791	41	C	2020.10.12	1	14:07:10	14:21:29
2792	171	C	2020.10.29	0	14:12:43	14:27:57
2793	118	C	2020.10.22	0	12:51:56	13:07:13
2794	143	C	2020.10.14	1	13:25:37	13:41:07
2795	79	B	2020.10.07	1	13:24:02	13:36:13
2796	82	D	2020.10.07	0	12:19:28	12:33:16
2797	83	B	2020.10.22	1	13:33:39	13:46:35
2798	147	C	2020.10.13	0	12:07:51	12:23:16
2799	66	C	2020.10.20	0	13:45:46	13:58:05
2800	183	B	2020.10.07	0	12:58:32	13:14:19
2801	190	C	2020.10.15	1	12:33:07	12:45:26
2802	47	A	2020.10.15	0	13:02:16	13:16:38
2803	173	C	2020.10.13	0	13:14:49	13:29:15
2804	1	B	2020.10.01	0	13:03:54	13:18:54
2805	186	B	2020.10.30	0	11:49:22	12:03:28
2806	77	A	2020.10.08	0	13:01:18	13:16:04
2807	141	C	2020.10.01	0	13:43:59	13:59:53
2808	123	A	2020.10.22	0	12:59:59	13:15:37
2809	173	C	2020.10.14	1	13:31:59	13:46:50
2810	18	A	2020.10.06	1	13:33:46	13:47:01
2811	23	C	2020.10.27	1	12:32:28	12:47:33
2812	79	A	2020.10.27	1	13:02:43	13:15:03
2813	93	B	2020.10.01	0	13:12:06	13:24:42
2814	170	C	2020.10.07	0	12:30:09	12:43:08
2815	168	A	2020.10.05	0	13:27:45	13:40:19
2816	132	A	2020.10.22	1	12:58:43	13:13:23
2817	98	C	2020.10.22	0	12:14:10	12:29:38
2818	124	A	2020.10.12	1	13:18:08	13:33:24
2819	129	A	2020.10.15	0	13:21:05	13:33:34
2820	185	A	2020.10.16	0	12:30:57	12:45:49
2821	122	B	2020.10.08	1	12:29:31	12:44:44
2822	153	C	2020.10.27	0	12:46:34	13:02:21
2823	179	A	2020.10.29	0	12:04:53	12:17:08
2824	6	A	2020.10.30	0	14:01:33	14:17:20
2825	53	A	2020.10.28	1	13:51:27	14:05:10
2826	181	B	2020.10.21	0	12:31:48	12:46:23
2827	27	C	2020.10.22	0	13:37:18	13:50:57
2828	111	B	2020.10.30	0	13:11:31	13:26:01
2829	129	C	2020.10.07	1	13:18:00	13:30:45
2830	28	C	2020.10.08	1	13:12:43	13:26:45
2831	128	C	2020.10.19	1	11:41:25	11:56:18
2832	116	B	2020.10.12	1	13:31:01	13:44:29
2833	39	A	2020.10.30	0	14:01:44	14:15:22
2834	49	C	2020.10.06	0	14:33:51	14:45:52
2835	27	A	2020.10.09	1	13:35:18	13:48:03
2836	13	B	2020.10.29	0	14:15:44	14:31:02
2837	191	A	2020.10.13	1	11:51:22	12:04:57
2838	35	B	2020.10.28	1	12:46:03	13:00:10
2839	162	B	2020.10.14	1	13:35:00	13:48:05
2840	82	D	2020.10.13	1	13:12:07	13:27:35
2841	120	A	2020.10.16	0	13:16:57	13:32:33
2842	176	A	2020.10.29	1	14:07:20	14:22:38
2843	16	C	2020.10.02	0	13:21:01	13:34:10
2844	45	B	2020.10.01	1	13:00:41	13:13:02
2845	76	C	2020.10.27	1	12:43:41	12:57:34
2846	18	A	2020.10.28	1	13:26:54	13:40:05
2847	18	C	2020.10.22	1	13:10:31	13:24:51
2848	129	B	2020.10.05	1	13:18:17	13:33:13
2849	51	A	2020.10.29	1	13:35:15	13:49:21
2850	19	B	2020.10.02	1	12:38:05	12:50:33
2851	102	D	2020.10.02	0	12:19:02	12:34:34
2852	44	B	2020.10.07	0	12:18:28	12:31:41
2853	143	B	2020.10.22	1	13:29:53	13:44:11
2854	159	C	2020.10.08	1	13:05:13	13:18:16
2855	61	C	2020.10.27	0	12:26:55	12:41:15
2856	54	C	2020.10.13	1	13:31:36	13:46:21
2857	74	B	2020.10.30	0	13:24:57	13:39:55
2858	109	B	2020.10.02	0	12:18:11	12:33:23
2859	196	C	2020.10.15	0	13:21:23	13:36:55
2860	72	A	2020.10.14	1	12:57:08	13:12:26
2861	1	B	2020.10.19	0	13:06:18	13:21:07
2862	38	B	2020.10.16	1	12:45:48	13:01:23
2863	130	B	2020.10.16	0	13:37:03	13:49:30
2864	176	A	2020.10.19	0	13:49:28	14:01:51
2865	129	A	2020.10.26	1	13:02:15	13:15:16
2866	72	C	2020.10.19	0	12:46:11	13:01:30
2867	2	B	2020.10.30	1	12:14:59	12:29:41
2868	9	C	2020.10.15	1	13:53:07	14:07:20
2869	98	C	2020.10.19	1	12:16:59	12:31:46
2870	121	A	2020.10.22	1	13:45:20	13:59:49
2871	4	D	2020.10.21	1	13:17:21	13:29:25
2872	82	D	2020.10.27	1	13:18:01	13:33:21
2873	70	C	2020.10.16	1	12:35:06	12:49:02
2874	54	A	2020.10.14	1	14:00:28	14:15:21
2875	53	A	2020.10.19	0	13:55:20	14:08:03
2876	134	A	2020.10.21	1	13:13:45	13:28:24
2877	188	A	2020.10.22	1	11:40:49	11:52:55
2878	37	A	2020.10.02	0	12:34:02	12:47:35
2879	95	B	2020.10.22	0	12:16:48	12:28:53
2880	30	D	2020.10.14	1	13:16:16	13:28:37
2881	119	D	2020.10.13	0	13:33:09	13:48:43
2882	45	A	2020.10.13	1	12:42:43	12:57:19
2883	85	B	2020.10.27	0	13:27:32	13:41:04
2884	97	C	2020.10.29	1	12:53:47	13:08:07
2885	126	D	2020.10.28	0	13:42:05	13:54:35
2886	67	B	2020.10.12	1	13:02:04	13:17:34
2887	126	D	2020.10.05	1	13:12:09	13:26:44
2888	117	A	2020.10.15	1	13:20:14	13:36:05
2889	146	C	2020.10.28	1	12:06:46	12:20:52
2890	143	B	2020.10.07	0	13:37:49	13:49:50
2891	90	B	2020.10.12	1	11:41:48	11:56:31
2892	65	C	2020.10.30	0	13:19:10	13:35:06
2893	35	C	2020.10.14	0	13:08:05	13:21:03
2894	16	B	2020.10.19	1	13:37:04	13:51:24
2895	114	C	2020.10.16	0	13:51:39	14:07:35
2896	91	C	2020.10.16	1	12:42:40	12:57:25
2897	41	C	2020.10.15	1	13:59:39	14:13:29
2898	46	C	2020.10.05	1	13:30:00	13:45:42
2899	101	A	2020.10.05	0	13:34:49	13:50:27
2900	11	C	2020.10.02	0	13:38:39	13:50:49
2901	73	D	2020.10.08	1	12:58:46	13:12:09
2902	89	B	2020.10.26	0	12:59:14	13:13:26
2903	69	C	2020.10.02	1	14:03:38	14:19:03
2904	49	C	2020.10.16	1	14:22:14	14:37:55
2905	98	A	2020.10.08	1	12:42:39	12:57:15
2906	50	A	2020.10.19	0	13:44:33	13:57:02
2907	36	D	2020.10.01	0	13:16:33	13:29:10
2908	77	B	2020.10.15	0	12:26:34	12:39:10
2909	76	C	2020.10.22	0	12:20:59	12:33:24
2910	50	A	2020.10.16	0	13:32:59	13:48:13
2911	58	B	2020.10.16	1	12:32:31	12:46:00
2912	8	D	2020.10.22	1	13:15:23	13:30:09
2913	158	C	2020.10.08	1	12:50:02	13:05:00
2914	145	B	2020.10.09	1	12:41:47	12:55:05
2915	197	D	2020.10.01	0	13:20:42	13:34:48
2916	33	A	2020.10.08	0	14:07:47	14:20:49
2917	3	B	2020.10.09	1	12:49:13	13:01:21
2918	11	B	2020.10.07	0	13:09:38	13:23:52
2919	197	D	2020.10.02	1	13:43:14	13:58:08
2920	20	C	2020.10.28	0	13:06:51	13:21:41
2921	152	A	2020.10.15	0	13:49:00	14:01:18
2922	2	B	2020.10.22	0	12:08:35	12:22:31
2923	168	C	2020.10.01	0	13:44:59	13:57:02
2924	145	A	2020.10.21	1	12:35:35	12:50:00
2925	51	B	2020.10.09	0	13:44:24	14:00:04
2926	157	B	2020.10.13	1	12:50:46	13:04:48
2927	38	B	2020.10.27	0	12:31:38	12:44:52
2928	1	B	2020.10.22	1	13:04:16	13:16:16
2929	11	C	2020.10.28	0	13:40:41	13:54:08
2930	78	C	2020.10.21	1	12:46:55	12:59:02
2931	56	C	2020.10.06	1	13:01:08	13:14:36
2932	149	A	2020.10.20	0	13:06:23	13:20:07
2933	73	B	2020.10.30	0	12:49:49	13:02:08
2934	52	B	2020.10.07	0	12:52:59	13:07:11
2935	146	A	2020.10.19	0	11:40:21	11:54:31
2936	178	C	2020.10.08	0	12:29:49	12:42:27
2937	104	C	2020.10.13	0	12:43:30	12:56:25
2938	87	A	2020.10.28	0	12:20:34	12:32:50
2939	150	C	2020.10.21	1	13:29:58	13:42:44
2940	153	C	2020.10.16	0	13:05:47	13:21:14
2941	153	C	2020.10.08	0	12:48:56	13:03:51
2942	166	A	2020.10.09	0	13:15:15	13:29:52
2943	76	B	2020.10.07	0	12:20:44	12:33:42
2944	41	C	2020.10.26	0	13:36:19	13:48:21
2945	181	A	2020.10.28	0	12:26:51	12:39:10
2946	30	D	2020.10.09	0	13:12:41	13:26:44
2947	164	D	2020.10.28	1	12:57:06	13:10:08
2948	126	D	2020.10.22	1	13:39:41	13:51:59
2949	117	B	2020.10.27	1	13:09:28	13:22:03
2950	92	A	2020.10.15	0	13:16:03	13:30:55
2951	32	C	2020.10.12	1	12:15:04	12:28:09
2952	98	C	2020.10.06	0	12:36:47	12:52:23
2953	146	B	2020.10.22	0	11:49:46	12:02:33
2954	110	B	2020.10.27	1	13:38:48	13:53:31
2955	185	C	2020.10.14	0	12:38:26	12:53:24
2956	22	D	2020.10.19	1	11:52:11	12:07:43
2957	194	C	2020.10.21	1	12:26:12	12:39:28
2958	85	B	2020.10.05	1	13:27:13	13:40:20
2959	111	A	2020.10.13	0	12:44:10	12:59:25
2960	66	C	2020.10.26	1	13:24:45	13:38:45
2961	140	A	2020.10.29	0	13:54:33	14:08:59
2962	85	B	2020.10.14	0	13:33:55	13:49:27
2963	54	B	2020.10.28	0	13:40:46	13:56:15
2964	88	C	2020.10.01	1	13:04:45	13:18:47
2965	195	A	2020.10.13	1	12:15:12	12:27:20
2966	78	B	2020.10.30	1	12:40:15	12:55:56
2967	7	A	2020.10.19	0	13:13:21	13:26:45
2968	147	B	2020.10.09	1	12:01:00	12:16:04
2969	48	B	2020.10.06	0	11:44:47	11:57:27
2970	161	B	2020.10.06	1	14:29:21	14:43:22
2971	148	C	2020.10.06	0	11:56:15	12:09:44
2972	115	A	2020.10.05	0	13:09:17	13:24:11
2973	8	D	2020.10.12	1	13:37:44	13:53:27
2974	137	C	2020.10.15	0	12:41:13	12:54:21
2975	117	B	2020.10.07	1	13:20:51	13:34:24
2976	178	B	2020.10.13	0	12:53:22	13:07:21
2977	100	A	2020.10.29	1	13:05:58	13:21:34
2978	189	C	2020.10.02	0	13:00:22	13:15:42
2979	34	C	2020.10.08	1	12:49:08	13:04:44
2980	74	C	2020.10.05	0	13:12:29	13:27:37
2981	108	C	2020.10.08	0	12:59:33	13:13:38
2982	117	C	2020.10.21	0	13:09:59	13:22:59
2983	155	B	2020.10.20	0	13:50:36	14:04:59
2984	48	B	2020.10.12	0	11:54:09	12:07:02
2985	33	B	2020.10.19	1	13:38:20	13:53:12
2986	3	A	2020.10.14	1	12:40:40	12:52:47
2987	19	A	2020.10.29	0	12:31:49	12:46:12
2988	143	A	2020.10.09	0	13:35:07	13:48:13
2989	136	B	2020.10.29	1	13:39:31	13:55:26
2990	117	B	2020.10.12	1	13:40:07	13:56:02
2991	187	C	2020.10.09	1	11:52:13	12:04:25
2992	5	B	2020.10.28	0	12:50:42	13:05:10
2993	86	C	2020.10.08	1	12:32:03	12:46:36
2994	90	B	2020.10.15	1	11:43:42	11:58:32
2995	149	B	2020.10.22	1	13:05:53	13:19:50
2996	156	C	2020.10.09	0	13:22:28	13:38:18
2997	158	A	2020.10.13	1	12:49:29	13:01:56
2998	159	B	2020.10.12	0	13:54:42	14:10:07
2999	117	A	2020.10.20	0	13:36:37	13:51:01
3000	100	A	2020.10.05	0	13:13:42	13:29:34
3001	82	D	2020.10.02	1	12:52:40	13:08:26
3002	59	C	2020.10.28	0	14:03:54	14:16:05
3003	58	C	2020.10.30	1	12:53:58	13:06:42
3004	153	C	2020.10.05	0	13:01:40	13:17:26
3005	151	C	2020.10.09	1	12:53:12	13:05:31
3006	57	A	2020.10.09	0	13:03:14	13:15:42
3007	2	C	2020.10.26	1	12:08:32	12:23:27
3008	22	C	2020.10.20	0	11:47:11	12:01:03
3009	131	C	2020.10.21	1	13:16:12	13:28:48
3010	166	C	2020.10.14	1	13:44:32	13:59:03
3011	147	B	2020.10.22	1	11:59:09	12:13:13
3012	10	C	2020.10.05	1	12:31:38	12:45:41
3013	151	B	2020.10.08	0	12:49:57	13:05:11
3014	171	C	2020.10.01	0	14:20:47	14:33:03
3015	184	B	2020.10.27	1	12:20:06	12:33:46
3016	168	A	2020.10.20	1	13:37:14	13:51:59
3017	86	B	2020.10.30	1	12:50:14	13:04:55
3018	140	B	2020.10.01	1	13:50:56	14:04:08
3019	167	A	2020.10.21	0	13:17:15	13:30:10
3020	190	C	2020.10.22	1	12:35:55	12:51:11
3021	69	C	2020.10.26	0	14:06:47	14:22:08
3022	98	C	2020.10.26	0	12:20:28	12:33:58
